seller_id,orders,average_rating,negative_rate,one_star_rate,delivery_orders,avg_delivery_days,avg_delay_days,late_rate
54965bbe3e4f07ae045b90b0b8541f52,78,2.9382716049382718,45.67901234567901,41.9753086419753,73,26.16556062912227,-2.874650399543379,30.136986301369863
54a1852d1b8f10312c55e906355666ee,200,4.3431372549019605,8.823529411764707,7.352941176470589,198,11.496459736251403,-10.26713354610924,9.595959595959595
562fc2f2c2863ab7e79a9e4388a58a14,260,4.235074626865671,9.701492537313433,6.7164179104477615,255,11.30587232207698,-12.417384077705156,3.5294117647058822
5656537e588803a555b8eb41f07a944b,174,3.804232804232804,21.164021164021165,18.51851851851852,171,11.294335336798786,-11.030625406107863,7.602339181286549
57e632711dec9ec14ca7546769483e7e,62,4.424242424242424,4.545454545454546,3.0303030303030303,62,10.924974798387098,-16.012356257467143,0.0
582d4f8675b945722eda7c0cb61ba4c7,59,4.112676056338028,12.676056338028168,5.633802816901409,59,11.1029309871312,-12.91290391556811,1.694915254237288
59b22a78efb79a4797979612b885db36,125,3.9696969696969697,20.454545454545457,16.666666666666664,125,12.668354259259258,-9.358949351851852,12.8
59fb871bf6f4522a87ba567b42dafecf,126,4.21875,9.375,8.59375,123,11.998807023486902,-13.983060542758206,6.504065040650407
5a8e7d5003a1f221f9e1d6e411de7c23,139,4.1722222222222225,11.666666666666666,9.444444444444445,137,10.214196573398215,-11.423342119491753,5.839416058394161
5b925e1d006e9476d738aa200751b73b,63,4.606060606060606,4.545454545454546,3.0303030303030303,63,10.885000367430923,-10.505257569077013,6.349206349206349
5c243662ce92d84573bfaff24c3e3700,98,4.13,11.0,5.0,98,10.906951884920636,-13.025274943310658,3.061224489795918
5cf13accae3222c70a9cac40818ae839,149,4.438709677419355,8.38709677419355,7.096774193548387,148,10.701136918168169,-13.437508133133132,3.3783783783783785
5d0363b33554b373851fc1622e4d5f3c,94,4.052631578947368,12.631578947368421,10.526315789473683,93,12.488874825766628,-8.200448028673835,8.60215053763441
5dceca129747e92ff8ef7a997dc4f8ca,325,3.991228070175439,19.5906432748538,14.035087719298245,322,11.569820278352887,-10.619046792328042,6.211180124223603
5f1dc28029d2c244352a68107ec2b542,62,4.428571428571429,7.792207792207792,7.792207792207792,62,9.54630152329749,-15.265408452807646,6.451612903225806
5f2684dab12e59f83bef73ae57724e45,68,3.77027027027027,24.324324324324326,22.972972972972975,67,10.647301340519624,-10.34020418739635,5.970149253731343
602044f2c16190c2c6e45eb35c2e21cb,50,2.9322033898305087,45.76271186440678,37.28813559322034,48,14.810961371527776,-8.11354793595679,18.75
6039e27294dc75811c0d8a39069f52c0,64,3.8421052631578947,18.421052631578945,17.105263157894736,63,17.993614969135802,-6.620415013227513,22.22222222222222
609e1a9a6c2539919b8205cf7c4e6ff0,87,3.598360655737705,26.229508196721312,22.950819672131146,87,10.212838175819499,-16.129950909961686,2.2988505747126435
612170e34b97004b3ba37eae81836b4c,107,4.427272727272728,7.2727272727272725,6.363636363636363,107,10.988303046036691,-17.642264840775354,1.8691588785046727
620c87c171fb2a6dd6e8bb4dec959fc6,740,4.215189873417722,13.79746835443038,11.265822784810126,722,12.902610691110086,-13.036449372242743,9.97229916897507
624f4ece8da4aafb77699233d480f8ef,53,4.185185185185185,12.962962962962962,5.555555555555555,52,13.627191283831909,-9.89861044337607,7.6923076923076925
634964b17796e64304cadf1ad3050fb7,268,3.8584615384615386,19.384615384615383,16.307692307692307,265,14.672130066387142,-9.640066692872118,10.18867924528302
640e21a7d01df7614a3b4923e990d40c,116,4.262773722627737,8.75912408759124,8.02919708029197,115,10.319995068438002,-9.630529086151368,6.956521739130435
643214e62b870443ccbe55ab29a4dccf,66,4.426470588235294,4.411764705882353,2.941176470588235,65,9.59067735042735,-10.221544693732193,12.307692307692308
6560211a19b47992c3666cc44a7e94c0,1854,3.9094059405940595,17.871287128712872,13.217821782178218,1819,9.627301720013032,-10.791104003777004,6.432105552501374
66922902710d126a0e7d26b0e3805106,151,4.451612903225806,6.451612903225806,4.516129032258064,150,11.31926913580247,-9.621405478395062,7.333333333333333
669ae81880e08f269a64487cfb287169,162,4.101604278074866,14.973262032085561,12.834224598930483,161,12.194995542903152,-13.266237922705313,4.3478260869565215
670c26e0f1bf8d0576271d5cfaec6d2b,78,4.310344827586207,8.045977011494253,8.045977011494253,77,14.281619017556517,-11.90506734006734,5.194805194805195
6860153b69cc696d5dcfe1cdaaafcf62,74,4.156626506024097,14.457831325301203,14.457831325301203,74,10.249410660660661,-8.708279685935935,9.45945945945946
688756f717c462a206ad854c5027a64a,83,3.7676767676767677,19.19191919191919,14.14141414141414,81,10.75715292066758,-7.733139431870142,8.641975308641975
6973a06f484aacf400ece213dbf3d946,95,3.5258620689655173,28.448275862068968,22.413793103448278,89,14.897277361631293,-6.918313046192259,16.853932584269664
6a8b085f816a1f75f92dbac6eb545f8f,127,4.117647058823529,11.76470588235294,10.294117647058822,125,14.688119537037037,-9.269418148148148,9.6
6b243f80ed07b10f0e8aa0f21a205f3c,79,4.022471910112359,16.853932584269664,15.730337078651685,79,11.161837494139709,-13.90377578527895,3.79746835443038
6c177e38df6d3f34182b1f1d427231bf,55,4.035714285714286,16.071428571428573,14.285714285714285,53,14.409789482879106,-13.822934792103423,3.7735849056603774
6c7d50c24b3ccd2fd83b44d8bb34e073,114,4.3858267716535435,7.086614173228346,5.511811023622047,112,12.268236813822751,-11.271543795469578,1.7857142857142856
6cd68b3ed6d59aaa9fece558ad360c0a,149,4.445859872611465,3.821656050955414,1.910828025477707,149,10.53334156723838,-13.508876227317923,2.013422818791946
6d66611d7c44cc30ce351abc49a68421,166,3.913793103448276,16.666666666666664,12.068965517241379,164,12.028336862014454,-10.397004008581753,6.097560975609756
6d803cb79cc31c41c4c789a75933b3c7,58,4.279411764705882,7.352941176470589,5.88235294117647,58,13.296695801404853,-13.070424249680716,6.896551724137931
6edacfd9f9074789dad6d62ba7950b9c,208,4.360730593607306,9.58904109589041,8.21917808219178,205,9.093437387082204,-10.88845731707317,5.853658536585367
6fd52c528dcb38be2eea044946b811f8,67,3.5,34.146341463414636,25.609756097560975,67,21.561034238529572,-10.06051046849088,13.432835820895523
7008613ea464bad5cb9b83456e1e6a8f,127,4.27741935483871,7.741935483870968,7.741935483870968,123,14.4758306044866,-13.243646209725986,4.878048780487805
701938c450705b8ae65fc923b70f35c7,75,3.765765765765766,18.01801801801802,15.315315315315313,74,12.979548298298297,-11.12407078953954,6.756756756756757
7040e82f899a04d1b434b795a43b4617,212,3.528888888888889,29.333333333333332,19.11111111111111,208,10.512130074786324,-9.560479211182336,9.615384615384617
709e16e2b25c7474d980076c6bfc4806,60,4.525,1.25,1.25,60,10.642324652777777,-12.196443672839505,3.3333333333333335
70a12e78e608ac31179aea7f8422044b,315,3.7699386503067487,21.165644171779142,15.030674846625766,312,14.709280218720323,-9.76337202486942,10.897435897435898
70c27847eca8195c983ed7e798c56743,77,4.204081632653061,18.367346938775512,12.244897959183673,77,11.206502675565176,-11.045306637806638,9.090909090909092
70eea00b476a314817cefde4aad4f89a,108,4.353982300884955,8.849557522123893,6.1946902654867255,106,13.39840539832285,-11.36030747728861,7.547169811320755
710e3548e02bc1d2831dfc4f1b5b14d4,136,3.397163120567376,31.914893617021278,28.368794326241137,131,14.497791825699744,-21.117631732400337,4.580152671755725
712e6ed8aa4aa1fa65dab41fed5737e4,79,3.4597701149425286,33.33333333333333,19.54022988505747,77,24.691598875661377,-8.41970643939394,22.07792207792208
7142540dd4c91e2237acb7e911c4eba2,319,4.042168674698795,14.156626506024098,9.33734939759036,316,14.741313767287856,-12.735387182079231,8.227848101265822
715bbd5ba4e6b74cb0d2f29eb45058b0,62,4.46875,6.25,6.25,62,11.924290434587814,-12.742406287335722,8.064516129032258
7178f9f4dd81dcef02f62acdf8151e01,203,4.032258064516129,15.207373271889402,11.059907834101383,202,15.745930738907225,-17.745231309589293,4.9504950495049505
7202e2ba20579a9bd1acb29e61fe71f6,53,3.8333333333333335,20.37037037037037,14.814814814814813,51,13.344604438997822,-11.442160947712418,5.88235294117647
725c32fa80c2faacc4fc88450d27314e,89,4.538461538461538,2.197802197802198,1.098901098901099,89,9.408308234498543,-11.63623725551394,1.1235955056179776
7299e27ed73d2ad986de7f7c77d919fa,338,4.421052631578948,7.202216066481995,5.263157894736842,335,11.29805800856827,-11.852645902432284,4.776119402985075
729f06993dac8e860d4f02d7088ca48a,96,4.2894736842105265,9.649122807017543,9.649122807017543,94,11.75012854609929,-10.072540632387707,11.702127659574469
744dac408745240a2c2528fb1b6028f3,79,4.5476190476190474,3.571428571428571,2.380952380952381,78,11.029073480531814,-16.06577605650522,1.282051282051282
750303a20e9c56b2a6bc45cdce0b897d,54,4.280701754385965,10.526315789473683,10.526315789473683,53,14.103843029350104,-11.130179944095039,3.7735849056603774
751bdc4d83a466c7206cd42e8f426b03,54,3.5492957746478875,30.985915492957744,21.12676056338028,51,10.857696759259259,-11.027497049745824,1.9607843137254901
75d34ebb1bd0bd7dde40dd507b8169c3,62,3.8194444444444446,23.61111111111111,16.666666666666664,57,16.047814733593242,-15.794629020467836,15.789473684210526
7681ef142fd2c19048da7430856b5588,59,4.131578947368421,15.789473684210526,11.842105263157894,58,10.558409562579822,-8.723640046296296,13.793103448275861
76d5af76d0271110f9af36c92573f765,131,4.082278481012659,15.18987341772152,13.291139240506327,128,11.918459382233797,-11.650411874276621,9.375
76d64c4aca3a7baf218bf93ef7fa768d,64,4.128571428571429,17.142857142857142,10.0,64,10.974288375289351,-14.393988896122686,3.125
